Time (s);Electrode;Attention;Meditation;Blink Strength;Sampling Rate
5.9970703125e+001;6.5000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9972656250e+001;7.3000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9974609375e+001;7.1000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9976562500e+001;6.5000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9978515625e+001;5.5000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9980468750e+001;4.2000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9982421875e+001;4.0000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9984375000e+001;3.9000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9986328125e+001;1.7000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9988281250e+001;-1.0000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9990234375e+001;-1.3000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9992187500e+001;1.6000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9994140625e+001;4.4000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9996093750e+001;4.5000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
5.9998046875e+001;2.6000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0000000000e+001;2.6000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0001953125e+001;4.3000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0003906250e+001;5.7000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0005859375e+001;5.1000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0007812500e+001;6.5000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0009765625e+001;9.8000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0011718750e+001;1.0700000000e+002;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0013671875e+001;9.7000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0015625000e+001;8.9000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0017578125e+001;9.9000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0019531250e+001;9.9000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0021484375e+001;7.5000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0023437500e+001;5.3000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0025390625e+001;4.4000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0027343750e+001;5.3000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0029296875e+001;3.5000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0031250000e+001;-4.0000000000e+000;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0033203125e+001;-2.9000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0035156250e+001;-4.2000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0037109375e+001;-3.8000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0039062500e+001;-1.2000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0041015625e+001;6.0000000000e+000;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0042968750e+001;5.0000000000e+000;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0044921875e+001;-2.0000000000e+000;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0046875000e+001;-2.0000000000e+000;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0048828125e+001;3.0000000000e+000;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0050781250e+001;1.7000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0052734375e+001;4.1000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0054687500e+001;6.5000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0056640625e+001;6.7000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0058593750e+001;5.9000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0060546875e+001;4.4000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0062500000e+001;2.0000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0064453125e+001;2.2000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0066406250e+001;7.6000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0068359375e+001;1.0400000000e+002;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0070312500e+001;7.2000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0072265625e+001;5.6000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0074218750e+001;7.4000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0076171875e+001;7.3000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0078125000e+001;4.2000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0080078125e+001;1.0000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0082031250e+001;0.0000000000e+000;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0083984375e+001;1.0000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0085937500e+001;3.8000000000e+001;7.8000000000e+001;7.5000000000e+001;0.0000000000e+000;
6.0087890625e+001;6.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0089843750e+001;7.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0091796875e+001;9.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0093750000e+001;9.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0095703125e+001;7.7000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0097656250e+001;6.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0099609375e+001;6.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0101562500e+001;5.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0103515625e+001;3.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0105468750e+001;3.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0107421875e+001;4.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0109375000e+001;2.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0111328125e+001;2.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0113281250e+001;5.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0115234375e+001;5.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0117187500e+001;4.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0119140625e+001;3.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0121093750e+001;2.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0123046875e+001;-3.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0125000000e+001;-5.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0126953125e+001;4.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0128906250e+001;1.0800000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0130859375e+001;1.3700000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0132812500e+001;1.3600000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0134765625e+001;1.2800000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0136718750e+001;1.0800000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0138671875e+001;8.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0140625000e+001;6.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0142578125e+001;5.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0144531250e+001;5.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0146484375e+001;4.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0148437500e+001;-2.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0150390625e+001;-4.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0152343750e+001;-8.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0154296875e+001;-9.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0156250000e+001;-7.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0158203125e+001;-3.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0160156250e+001;0.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0162109375e+001;-1.7000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0164062500e+001;-3.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0166015625e+001;-2.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0167968750e+001;2.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0169921875e+001;3.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0171875000e+001;8.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0173828125e+001;1.3100000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0175781250e+001;1.3000000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0177734375e+001;1.0200000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0179687500e+001;8.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0181640625e+001;5.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0183593750e+001;2.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0185546875e+001;3.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0187500000e+001;4.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0189453125e+001;4.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0191406250e+001;5.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0193359375e+001;6.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0195312500e+001;4.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0197265625e+001;1.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0199218750e+001;2.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0201171875e+001;5.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0203125000e+001;8.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0205078125e+001;8.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0207031250e+001;4.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0208984375e+001;2.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0210937500e+001;3.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0212890625e+001;5.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0214843750e+001;6.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0216796875e+001;6.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0218750000e+001;3.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0220703125e+001;3.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0222656250e+001;5.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0224609375e+001;6.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0226562500e+001;3.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0228515625e+001;2.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0230468750e+001;4.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0232421875e+001;4.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0234375000e+001;3.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0236328125e+001;3.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0238281250e+001;2.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0240234375e+001;2.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0242187500e+001;2.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0244140625e+001;5.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0246093750e+001;6.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0248046875e+001;5.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0250000000e+001;4.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0251953125e+001;5.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0253906250e+001;5.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0255859375e+001;5.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0257812500e+001;1.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0259765625e+001;-5.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0261718750e+001;-5.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0263671875e+001;-6.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0265625000e+001;-6.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0267578125e+001;-2.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0269531250e+001;8.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0271484375e+001;2.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0273437500e+001;3.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0275390625e+001;3.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0277343750e+001;2.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0279296875e+001;7.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0281250000e+001;2.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0283203125e+001;5.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0285156250e+001;9.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0287109375e+001;1.0200000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0289062500e+001;7.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0291015625e+001;2.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0292968750e+001;-1.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0294921875e+001;-1.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0296875000e+001;-1.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0298828125e+001;-6.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0300781250e+001;-9.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0302734375e+001;-1.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0304687500e+001;1.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0306640625e+001;4.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0308593750e+001;5.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0310546875e+001;4.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0312500000e+001;5.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0314453125e+001;6.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0316406250e+001;7.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0318359375e+001;8.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0320312500e+001;9.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0322265625e+001;9.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0324218750e+001;8.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0326171875e+001;8.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0328125000e+001;5.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0330078125e+001;1.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0332031250e+001;1.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0333984375e+001;1.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0335937500e+001;2.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0337890625e+001;6.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0339843750e+001;1.1500000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0341796875e+001;1.2300000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0343750000e+001;1.0900000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0345703125e+001;9.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0347656250e+001;8.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0349609375e+001;7.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0351562500e+001;9.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0353515625e+001;1.3200000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0355468750e+001;1.2000000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0357421875e+001;8.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0359375000e+001;7.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0361328125e+001;6.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0363281250e+001;5.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0365234375e+001;5.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0367187500e+001;6.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0369140625e+001;6.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0371093750e+001;7.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0373046875e+001;7.7000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0375000000e+001;5.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0376953125e+001;2.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0378906250e+001;2.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0380859375e+001;4.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0382812500e+001;5.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0384765625e+001;6.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0386718750e+001;8.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0388671875e+001;9.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0390625000e+001;9.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0392578125e+001;9.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0394531250e+001;7.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0396484375e+001;3.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0398437500e+001;1.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0400390625e+001;2.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0402343750e+001;2.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0404296875e+001;3.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0406250000e+001;5.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0408203125e+001;8.7000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0410156250e+001;8.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0412109375e+001;5.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0414062500e+001;6.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0416015625e+001;9.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0417968750e+001;1.0600000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0419921875e+001;1.0700000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0421875000e+001;1.0500000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0423828125e+001;9.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0425781250e+001;8.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0427734375e+001;7.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0429687500e+001;5.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0431640625e+001;4.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0433593750e+001;4.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0435546875e+001;4.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0437500000e+001;6.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0439453125e+001;1.0200000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0441406250e+001;1.0500000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0443359375e+001;1.0700000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0445312500e+001;1.2500000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0447265625e+001;1.3000000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0449218750e+001;1.0100000000e+002;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0451171875e+001;7.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0453125000e+001;6.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0455078125e+001;6.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0457031250e+001;7.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0458984375e+001;8.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0460937500e+001;8.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0462890625e+001;6.7000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0464843750e+001;7.5000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0466796875e+001;9.1000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0468750000e+001;7.6000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0470703125e+001;4.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0472656250e+001;4.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0474609375e+001;5.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0476562500e+001;7.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0478515625e+001;8.7000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0480468750e+001;6.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0482421875e+001;3.2000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0484375000e+001;4.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0486328125e+001;9.8000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0488281250e+001;9.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0490234375e+001;8.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0492187500e+001;4.3000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0494140625e+001;-2.0000000000e+000;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0496093750e+001;-3.7000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0498046875e+001;-5.0000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0500000000e+001;-4.4000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
6.0501953125e+001;-2.9000000000e+001;6.6000000000e+001;8.0000000000e+001;0.0000000000e+000;
