Time (s);Electrode;Attention;Meditation;Delta;Theta;Low Alpha;High Alpha;Low Beta;High Beta;Low Gamma;Mid Gamma;Blink Strength;Sampling Rate
1.9757812500e+001;6.6000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9759765625e+001;5.3000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9761718750e+001;3.8000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9763671875e+001;1.0000000000e+000;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9765625000e+001;-4.4000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9767578125e+001;-7.8000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9769531250e+001;-7.8000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9771484375e+001;-6.7000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9773437500e+001;-7.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9775390625e+001;-1.0100000000e+002;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9777343750e+001;-3.8000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9779296875e+001;-5.5000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9781250000e+001;-5.7000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9783203125e+001;-5.7000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9785156250e+001;-8.9000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9787109375e+001;-1.3800000000e+002;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9789062500e+001;-1.4800000000e+002;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9791015625e+001;-1.2300000000e+002;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9792968750e+001;-9.4000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9794921875e+001;-6.1000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9796875000e+001;-1.9000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9798828125e+001;0.0000000000e+000;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9800781250e+001;5.0000000000e+000;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9802734375e+001;1.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9804687500e+001;2.2000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9806640625e+001;3.9000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9808593750e+001;5.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9810546875e+001;5.3000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9812500000e+001;5.6000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9814453125e+001;5.2000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9816406250e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9818359375e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9820312500e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9822265625e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9824218750e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9826171875e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9828125000e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9830078125e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9832031250e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9833984375e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9835937500e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9837890625e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9839843750e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9841796875e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9843750000e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9845703125e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9847656250e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9849609375e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9851562500e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9853515625e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9855468750e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9857421875e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9859375000e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9861328125e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9863281250e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9865234375e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9867187500e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9869140625e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9871093750e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9873046875e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9875000000e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9876953125e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9878906250e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9880859375e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9882812500e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9884765625e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9886718750e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9888671875e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9890625000e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9892578125e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9894531250e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9896484375e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9898437500e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9900390625e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9902343750e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9904296875e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9906250000e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9908203125e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9910156250e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9912109375e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9914062500e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9916015625e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9917968750e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9919921875e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9921875000e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9923828125e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9925781250e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9927734375e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9929687500e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9931640625e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9933593750e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9935546875e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9937500000e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9939453125e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9941406250e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9943359375e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9945312500e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9947265625e+001;6.0000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9949218750e+001;8.2000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9951171875e+001;8.1000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9953125000e+001;6.9000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9955078125e+001;7.2000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9957031250e+001;8.1000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9958984375e+001;8.4000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9960937500e+001;8.5000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
1.9962890625e+001;9.2000000000e+001;7.7000000000e+001;4.4000000000e+001;3.1927800000e+005;2.1785000000e+004;3.3710000000e+003;3.3270000000e+003;1.0117000000e+004;4.0140000000e+003;2.8500000000e+002;2.1300000000e+002;0.0000000000e+000;
